source_id,contaminant_name,contaminant_slug,metal_species,region_name,food_category,food_name,food_code,food_state,result_basis_original,basis,unit_normalized,n_rows,n_numeric_or_censored,n_non_detect,n_left_censored,n_unit_review,n_value_review,n_year_review,year_min,year_max,p10_lower_bound_ug_kg,p50_lower_bound_ug_kg,p90_lower_bound_ug_kg,p95_lower_bound_ug_kg,max_lower_bound_ug_kg,lod_min_ug_kg,loq_min_ug_kg,loq_max_ug_kg,food_origins,analytical_qa_values
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Duck meat,PM 0841,Cooked,As consumed,as_consumed,ug/kg,4,4,0,0,0,0,0,2007,2008,12.41,12.95,15.59,16.14,16.7,5,10,10,Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Duck meat,PM 0841,Raw,As is,as_is,ug/kg,321,321,0,0,0,0,0,2003,2014,0,0,6,9,60,1,3.333,233.3,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Duck meat,PM 0841,,As consumed,as_consumed,ug/kg,272,272,0,0,0,0,0,2014,2023,0,0,0,2,398,0.12,0.35,3300,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Duck meat,PM 0841,Unknown,As is,as_is,ug/kg,158,158,0,0,0,0,0,2007,2014,0,0,3,12.03,398,1.4,4.667,3300,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Duck meat,PM 0841,Unknown,As consumed,as_consumed,ug/kg,148,148,0,0,0,0,0,2007,2015,0,0,3,10.95,398,1.4,4.667,3300,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Duck meat,PM 0841,Cooked,As consumed,as_consumed,ug/kg,4,4,0,0,0,0,0,2007,2008,12.41,12.95,15.59,16.14,16.7,5,10,10,Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Duck meat,PM 0841,Raw,As is,as_is,ug/kg,321,321,0,0,0,0,0,2003,2014,0,0,6,9,60,1,3.333,233.3,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Duck meat,PM 0841,Unknown,As is,as_is,ug/kg,158,158,0,0,0,0,0,2007,2014,0,0,3,12.03,398,1.4,4.667,3300,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,WPRO,Meat and meat products (including edible offal),Duck meat,PM 0841,Unknown,As is,as_is,ug/kg,4,4,0,0,0,0,0,2000,2000,0,25,50,50,50,50,150,150,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Duck, edible offal of",PO 0841,Unknown,As consumed,as_consumed,ug/kg,8,8,0,0,0,0,0,2011,2014,1.4,2,7,7,7,1,3.333,3.333,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Duck, edible offal of",PO 0841,Raw,As is,as_is,ug/kg,68,68,0,0,0,0,0,2003,2008,0,0,16,18.65,38,1,3.333,233.3,Domestic,Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Duck, edible offal of",PO 0841,,As consumed,as_consumed,ug/kg,26,26,0,0,0,0,0,2014,2023,0,0,1,6.125,9.5,3,1,33.33,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Duck, edible offal of",PO 0841,Unknown,As is,as_is,ug/kg,20,20,0,0,0,0,0,2011,2014,0,1.5,7,8.95,46,1,3.333,166.7,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),"Duck, edible offal of",PO 0841,Raw,As is,as_is,ug/kg,68,68,0,0,0,0,0,2003,2008,0,0,16,18.65,38,1,3.333,233.3,Domestic,Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),"Duck, edible offal of",PO 0841,Unknown,As is,as_is,ug/kg,20,20,0,0,0,0,0,2011,2014,0,1.5,7,8.95,46,1,3.333,166.7,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Edible offal of cattle, goats, horses, pigs & sheep",MO 0096,,As consumed,as_consumed,ug/kg,1,1,0,0,0,0,0,2023,2023,0,0,0,0,0,6.5,21.67,21.67,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),EDIBLE OFFALS (MAMMALIANS),MO 0105,Unknown,As is,as_is,ug/kg,9,5,0,0,0,0,0,2000,2005,9.768,23.33,44.71,46.7,48.69,0.3,1,1100,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),EDIBLE OFFALS (MAMMALIANS),MO 0105,Cooked,As consumed,as_consumed,ug/kg,16,16,0,0,0,0,0,2007,2009,0,18.2,35.9,44,49.4,5,10,10,Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),EDIBLE OFFALS (MAMMALIANS),MO 0105,,As consumed,as_consumed,ug/kg,159,159,0,0,0,0,0,2015,2023,0,0,15.6,23.35,110.1,0.86,1,93,Domestic,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),EDIBLE OFFALS (MAMMALIANS),MO 0105,,As is,as_is,ug/kg,1,1,0,0,0,0,0,2023,2023,15,15,15,15,15,,10,10,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),EDIBLE OFFALS (MAMMALIANS),MO 0105,Unknown,As is,as_is,ug/kg,9,5,0,0,0,0,0,2000,2005,9.768,23.33,44.71,46.7,48.69,0.3,1,1100,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),EDIBLE OFFALS (MAMMALIANS),MO 0105,Cooked,As consumed,as_consumed,ug/kg,16,16,0,0,0,0,0,2007,2009,0,18.2,35.9,44,49.4,5,10,10,Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goat meat,MM 0814,Unknown,As consumed,as_consumed,ug/kg,51,51,0,0,0,0,0,2013,2015,0,0,14,27,44,1,3.333,133.3,Domestic; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goat meat,MM 0814,Unknown,As is,as_is,ug/kg,50,50,0,0,0,0,0,2013,2014,0,0,14.2,27.2,44,1,3.333,133.3,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goat meat,MM 0814,Raw,As is,as_is,ug/kg,25,25,0,0,0,0,0,2003,2013,0,0,8.8,17.2,21,5,16.67,100,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goat meat,MM 0814,,As consumed,as_consumed,ug/kg,25,25,0,0,0,0,0,2014,2023,0,0,0,3.76,9,1.3,4.333,333.3,Domestic,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goat meat,MM 0814,Raw,As consumed,as_consumed,ug/kg,21,21,0,0,0,0,0,2007,2013,0,0,4,19,21,5,16.67,100,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goat meat,MM 0814,,As is,as_is,ug/kg,1,1,0,0,0,0,0,2023,2023,0,0,0,0,0,10,33.33,33.33,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Goat meat,MM 0814,Unknown,As is,as_is,ug/kg,50,50,0,0,0,0,0,2013,2014,0,0,14.2,27.2,44,1,3.333,133.3,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Goat meat,MM 0814,Raw,As is,as_is,ug/kg,25,25,0,0,0,0,0,2003,2013,0,0,8.8,17.2,21,5,16.67,100,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,PAHO,Meat and meat products (including edible offal),Goat meat,MM 0814,Raw,As is,as_is,ug/kg,388,388,388,0,0,0,0,2016,2018,0,0,0,0,0,,200,200,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Goat, edible offal of",MO 0814,,As consumed,as_consumed,ug/kg,12,12,0,0,0,0,0,2015,2023,0,0,200,200,200,1.3,4.333,200,Domestic,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goose meat,PM 0842,Unknown,As is,as_is,ug/kg,5,5,0,0,0,0,0,2012,2013,0,0,2.2,2.6,3,20,66.67,83.33,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goose meat,PM 0842,Raw,As is,as_is,ug/kg,289,289,0,0,0,0,0,2003,2010,0,0,4,8,53,1,3.333,133.3,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goose meat,PM 0842,,As consumed,as_consumed,ug/kg,12,12,0,0,0,0,0,2021,2023,0,0,0,0,0,1,3.333,33.33,Domestic; Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goose meat,PM 0842,Raw,As consumed,as_consumed,ug/kg,1,1,0,0,0,0,0,2010,2010,17,17,17,17,17,,,,Domestic,Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Goose meat,PM 0842,Unknown,As consumed,as_consumed,ug/kg,1,1,0,0,0,0,0,2013,2013,1,1,1,1,1,,,,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Goose meat,PM 0842,Unknown,As is,as_is,ug/kg,5,5,0,0,0,0,0,2012,2013,0,0,2.2,2.6,3,20,66.67,83.33,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Goose meat,PM 0842,Raw,As is,as_is,ug/kg,289,289,0,0,0,0,0,2003,2010,0,0,4,8,53,1,3.333,133.3,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Goose, edible offal of",PO 0842,Unknown,As is,as_is,ug/kg,7,7,0,0,0,0,0,2011,2014,0,0,1.8,2.4,3,1,3.333,200,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Goose, edible offal of",PO 0842,,As consumed,as_consumed,ug/kg,7,7,0,0,0,0,0,2023,2023,0,0,0,0,0,1,3.333,33.33,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Goose, edible offal of",PO 0842,Raw,As is,as_is,ug/kg,33,33,0,0,0,0,0,2003,2008,0,0,6.8,8,12,1,3.333,13.33,Domestic,Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Goose, edible offal of",PO 0842,Unknown,As consumed,as_consumed,ug/kg,3,3,0,0,0,0,0,2011,2013,0.2,1,2.6,2.8,3,1,3.333,3.333,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),"Goose, edible offal of",PO 0842,Cooked,As consumed,as_consumed,ug/kg,2,2,0,0,0,0,0,2007,2008,66.44,89.8,113.2,116.1,119,5,10,10,Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),"Goose, edible offal of",PO 0842,Unknown,As is,as_is,ug/kg,7,7,0,0,0,0,0,2011,2014,0,0,1.8,2.4,3,1,3.333,200,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),"Goose, edible offal of",PO 0842,Raw,As is,as_is,ug/kg,33,33,0,0,0,0,0,2003,2008,0,0,6.8,8,12,1,3.333,13.33,Domestic,Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),"Goose, edible offal of",PO 0842,Cooked,As consumed,as_consumed,ug/kg,2,2,0,0,0,0,0,2007,2008,66.44,89.8,113.2,116.1,119,5,10,10,Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Horse meat,MM 0816,Raw,As consumed,as_consumed,ug/kg,5,5,0,0,0,0,0,2007,2015,0,0,4.2,5.6,7,2,6.667,333.3,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Horse meat,MM 0816,,As is,as_is,ug/kg,5,5,0,0,0,0,0,2023,2023,0,0,0,0,0,4.45,14.83,166.7,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Horse meat,MM 0816,Unknown,As consumed,as_consumed,ug/kg,47,47,0,0,0,0,0,2008,2015,0,0,6.8,10,38,5,16.67,133.3,Domestic,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Horse meat,MM 0816,Raw,As is,as_is,ug/kg,37,37,0,0,0,0,0,2003,2013,0,0,7.4,14.6,64,0.7,2.333,666.7,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Horse meat,MM 0816,,As consumed,as_consumed,ug/kg,252,252,0,0,0,0,0,2014,2023,0,0,6.67,10.34,38,1,1,333.3,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Horse meat,MM 0816,Unknown,As is,as_is,ug/kg,18,17,0,0,0,0,0,2001,2014,0,0,7.6,10.21,11.03,0.3,10,133.3,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Horse meat,MM 0816,Raw,As is,as_is,ug/kg,37,37,0,0,0,0,0,2003,2013,0,0,7.4,14.6,64,0.7,2.333,666.7,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Horse meat,MM 0816,Unknown,As is,as_is,ug/kg,18,17,0,0,0,0,0,2001,2014,0,0,7.6,10.21,11.03,0.3,10,133.3,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Kangaroo meat,MM 0817,,As is,as_is,ug/kg,2,2,0,0,0,0,0,2019,2019,0,0,0,0,0,4.7,15.67,40.67,Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Kangaroo meat,MM 0817,,As consumed,as_consumed,ug/kg,1,1,0,0,0,0,0,2023,2023,14.28,14.28,14.28,14.28,14.28,,4.852,4.852,Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Unknown,As consumed,as_consumed,ug/kg,924,924,0,0,0,0,0,2007,2015,0,0.5,30,42.96,2100,0.25,0.833,833.3,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Unknown,As is,as_is,ug/kg,871,870,0,0,0,0,0,2001,2014,0,1,30,41.55,2100,1,3.333,1667,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Raw,As is,as_is,ug/kg,6257,6257,0,0,0,0,0,2003,2014,0,0,21,36,1050,0.01,0.0333,666.7,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,,As is,as_is,ug/kg,6,6,0,0,0,0,0,2019,2023,0,2.8,57,70.5,84,0.05,0.167,41,Domestic; Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,,As consumed,as_consumed,ug/kg,599,599,0,0,0,0,0,2014,2023,0,0,5.592,9.616,250,0.06,0.175,333333,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Cooked,As consumed,as_consumed,ug/kg,211,211,0,0,0,0,0,2008,2015,0,3.682,9.02,11.75,46,2.5,8.333,66.67,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Cooked,As is,as_is,ug/kg,209,209,0,0,0,0,0,2002,2014,0,3.75,9.117,11.84,53,2.5,8.333,66.67,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Raw,As consumed,as_consumed,ug/kg,1151,1151,0,0,0,0,0,2007,2015,0,6,37,60,300,0.01,0.033,333.3,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Unknown,As is,as_is,ug/kg,871,870,0,0,0,0,0,2001,2014,0,1,30,41.55,2100,1,3.333,1667,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Raw,As is,as_is,ug/kg,5889,5889,0,0,0,0,0,2003,2014,0,0,21,35,1050,0.01,0.0333,666.7,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Cooked,As is,as_is,ug/kg,209,209,0,0,0,0,0,2002,2014,0,3.75,9.117,11.84,53,2.5,8.333,66.67,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,WPRO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Cooked,As consumed,as_consumed,ug/kg,52,52,3,0,0,0,0,1998,2008,12,18,29.79,33.94,45,2,10,25,Domestic,
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,WPRO,Meat and meat products (including edible offal),Meat and meat products NES,A.06,Unknown,As is,as_is,ug/kg,2,1,0,0,0,0,0,1998,2000,0,0,0,0,0,0.5667,21.3,150,Domestic; Imported,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),MEAT FROM MAMMALS OTHER THAN MARINE MAMMALS,MM 0095,,As consumed,as_consumed,ug/kg,951,951,0,0,0,0,0,2014,2023,0,0,40.5,64.05,458,0.08,0.233,413,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),MEAT FROM MAMMALS OTHER THAN MARINE MAMMALS,MM 0095,,As is,as_is,ug/kg,5,5,0,0,0,0,0,2019,2023,0,7,167.8,219.8,271.9,5,4.4,16.67,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),MEAT FROM MAMMALS OTHER THAN MARINE MAMMALS,MM 0095,Unknown,As is,as_is,ug/kg,10,6,0,0,0,0,0,2000,2005,13.54,26.69,47.05,49.52,52,0.1,10,1100,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),MEAT FROM MAMMALS OTHER THAN MARINE MAMMALS,MM 0095,Unknown,As is,as_is,ug/kg,10,6,0,0,0,0,0,2000,2005,13.54,26.69,47.05,49.52,52,0.1,10,1100,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,WPRO,Meat and meat products (including edible offal),MEAT FROM MAMMALS OTHER THAN MARINE MAMMALS,MM 0095,Unknown,As is,as_is,ug/kg,1,1,0,0,0,0,0,2001,2001,820,820,820,820,820,50,150,150,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig kidney,MO 1284,,As is,as_is,ug/kg,7,7,0,0,0,0,0,2023,2023,0,0,0,0,0,10,33.33,33.33,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig kidney,MO 1284,Raw,As consumed,as_consumed,ug/kg,55,55,0,0,0,0,0,2007,2015,0,0,43.2,57.2,82,5,16.67,100,Domestic; Imported,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig kidney,MO 1284,,As consumed,as_consumed,ug/kg,293,293,0,0,0,0,0,2014,2023,0,0,0,0,32.5,0.6,2.8,133.3,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig kidney,MO 1284,Raw,As is,as_is,ug/kg,2835,2835,0,0,0,0,0,2003,2014,0,0,9,28,963,0.7,2.333,333.3,Domestic; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig kidney,MO 1284,Unknown,As consumed,as_consumed,ug/kg,172,172,0,0,0,0,0,2011,2015,0,0,0,0,10,0.3,1,833.3,Domestic; Imported,Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig kidney,MO 1284,Unknown,As is,as_is,ug/kg,165,165,0,0,0,0,0,2011,2014,0,0,0,0,10,0.3,1,833.3,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Pig kidney,MO 1284,Raw,As is,as_is,ug/kg,2835,2835,0,0,0,0,0,2003,2014,0,0,9,28,963,0.7,2.333,333.3,Domestic; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,European Union,Meat and meat products (including edible offal),Pig kidney,MO 1284,Unknown,As is,as_is,ug/kg,165,165,0,0,0,0,0,2011,2014,0,0,0,0,10,0.3,1,833.3,Domestic,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig liver,MO 1285,,As consumed,as_consumed,ug/kg,638,638,0,0,0,0,0,2014,2023,0,0,0.8339,3,3500,0.12,0.35,333.3,Domestic; Imported; Unknown,Internal quality assurance only; Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig liver,MO 1285,Cooked,As consumed,as_consumed,ug/kg,26,26,0,0,0,0,0,2008,2015,0,0,4.945,5.42,8.17,3.33,11.1,11.11,Domestic; Imported; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig liver,MO 1285,Cooked,As is,as_is,ug/kg,25,25,0,0,0,0,0,2008,2014,0,0,5.016,5.428,8.17,3.33,11.1,11.11,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig liver,MO 1285,Unknown,As consumed,as_consumed,ug/kg,239,239,0,0,0,0,0,2011,2015,0,0,0,0.1,30,0.3,1,833.3,Domestic; Imported; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig liver,MO 1285,Unknown,As is,as_is,ug/kg,228,228,0,0,0,0,0,2011,2014,0,0,0,0.65,30,0.3,1,833.3,Domestic; Unknown,Officially accredited
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig liver,MO 1285,Raw,As is,as_is,ug/kg,1610,1610,0,0,0,0,0,2003,2014,0,0,8,20,366,0.01,0.0333,233.3,Domestic; Unknown,Officially accredited; Unknown
who-gemsfood-heavy-metal-contaminants,Arsenic (total),arsenic-total,tAs,EURO,Meat and meat products (including edible offal),Pig liver,MO 1285,Raw,As consumed,as_consumed,ug/kg,137,137,0,0,0,0,0,2007,2015,0,0,38.2,51.6,275,0.01,0.033,333.3,Domestic; Imported; Unknown,Officially accredited; Unknown
