source_id,sample_id,total_as_raw,total_as_lower_bound_ppb,total_as_censoring,inorganic_as_raw,inorganic_as_lower_bound_ppb,inorganic_as_censoring,dma_raw,dma_lower_bound_ppb,dma_censoring,mma_raw,mma_lower_bound_ppb,mma_censoring,product_slug,source_product_label,basis,unit,notes
fda2011-apple-juice-arsenic-speciation,714721,8.9,8.9,quantified,8.4,8.4,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,714722,4.6,4.6,quantified,TR,0,reported_trace_above_lod_below_loq,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,715042,5.4,5.4,quantified,TR,0,reported_trace_above_lod_below_loq,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,715043,5.6,5.6,quantified,3.8,3.8,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,716089,8.4,8.4,quantified,6.8,6.8,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,717104,6.7,6.7,quantified,5.1,5.1,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,717105,9.0,9.0,quantified,6.5,6.5,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,718082,9.4,9.4,quantified,8.2,8.2,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,718083,7.7,7.7,quantified,7.2,7.2,quantified,TR,0,reported_trace_above_lod_below_loq,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,718084,4.2,4.2,quantified,3.5,3.5,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
fda2011-apple-juice-arsenic-speciation,718085,2.8,2.8,quantified,3.0,3.0,quantified,0,0,reported_zero_or_not_detected,0,0,reported_zero_or_not_detected,fruit-juices-apple-containing,FDA 2011 single-strength apple juice,single_strength_juice,ppb,FDA reports Trace (TR) when species results are below LOQ and above LOD; lower-bound summary treats TR as 0 ppb.
