source_id,source_page,fda_sample_id,fiscal_year,baby_food_name,fda_category,source_analyte,metal_species,reported_value,numeric_lower_bound_ppb,detected,censoring_status,row_id,row_slug,hmtc_row,row_label,row_fit,category1_related_rows,mapping_notes
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1153772,2021,Toddler Teething Biscuits,Grain-Based Snacks,Pb,Pb,4.2,4.2,true,detected,,grain-based-snacks-rice-status-unspecified,,"Grain-based snacks, rice status not isolated",category_context_only,"teething-and-snacks-non-rice;teething-and-snacks-rice-based","FDA Grain-Based Snacks rows without rice named in the product description are not assumed to be non-rice; they remain broad snack context until ingredient/rice status is verified."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1153775,2021,Spelt Baby Rusks,Grain-Based Snacks,Pb,Pb,4.1,4.1,true,detected,,grain-based-snacks-rice-status-unspecified,,"Grain-based snacks, rice status not isolated",category_context_only,"teething-and-snacks-non-rice;teething-and-snacks-rice-based","FDA Grain-Based Snacks rows without rice named in the product description are not assumed to be non-rice; they remain broad snack context until ingredient/rice status is verified."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1155919,2021,Infant Rice Rusks,Grain-Based Snacks,Pb,Pb,6.5,6.5,true,detected,hmtc_c1_r16,teething-and-snacks-rice-based,16,"Teething and snacks, rice-based",explicit_rice_named_subset,teething-and-snacks-rice-based,FDA Grain-Based Snacks row has rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1167429,2021,Toddler Cookies,Grain-Based Snacks,Pb,Pb,<LOD,0,false,less_than_lod,,grain-based-snacks-rice-status-unspecified,,"Grain-based snacks, rice status not isolated",category_context_only,"teething-and-snacks-non-rice;teething-and-snacks-rice-based","FDA Grain-Based Snacks rows without rice named in the product description are not assumed to be non-rice; they remain broad snack context until ingredient/rice status is verified."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,703992,2011,"Apples, Sweet Potatoes",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,911506,2015,"Sweet Corn, Rice",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r13,mixed-meals-rice-containing,13,"Mixed meals, rice-containing",name_split_category1_row,mixed-meals-rice-containing,FDA Mixtures row has rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,963377,2016,"Rice Cereal with Apples, Mangoes",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r13,mixed-meals-rice-containing,13,"Mixed meals, rice-containing",name_split_category1_row,mixed-meals-rice-containing,FDA Mixtures row has rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1046775,2018,"Rice Cereal with Apples, Mangoes",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r13,mixed-meals-rice-containing,13,"Mixed meals, rice-containing",name_split_category1_row,mixed-meals-rice-containing,FDA Mixtures row has rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1077471,2018,"Apples, Corn",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1077481,2018,"Pears, Spinach, Peas",Mixtures,Pb,Pb,6.8,6.8,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1077490,2018,"Pears, Carrots, Blueberries",Mixtures,Pb,Pb,1.6,1.6,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1077499,2018,"Mangoes, Sweet Potatoes, Apples, Millet",Mixtures,Pb,Pb,1.3,1.3,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1080895,2018,"Rice Cereal with Apples, Mangoes",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r13,mixed-meals-rice-containing,13,"Mixed meals, rice-containing",name_split_category1_row,mixed-meals-rice-containing,FDA Mixtures row has rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1084220,2019,"Sweet Potatoes, Turkey, Grains",Mixtures,Pb,Pb,4.4,4.4,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1084466,2019,"Apples, Spinach",Mixtures,Pb,Pb,2.0,2,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1087661,2019,"Pears, Mangoes, Spinach",Mixtures,Pb,Pb,2.9,2.9,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1095779,2019,"Strawberries, Carrots, Quinoa",Mixtures,Pb,Pb,2.6,2.6,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1100156,2019,"Pears, Mangoes, Spinach",Mixtures,Pb,Pb,2.7,2.7,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1102811,2019,"Pears, Spinach, Peas",Mixtures,Pb,Pb,1.7,1.7,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1102880,2019,"Bananas, Zucchini, Amaranth",Mixtures,Pb,Pb,1.0,1,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1116471,2021,"Strawberries, Bananas, Yogurt, Kale, Amaranth, Oats",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1117519,2021,"Carrots, Beans, Spinach, Oats",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1120492,2021,"Peas, Kiwi, Pears, Avocado",Mixtures,Pb,Pb,3.1,3.1,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1122301,2021,"Chicken, Apples, Corn",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1134695,2021,"Chicken, Apples, Corn",Mixtures,Pb,Pb,1.0,1,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1135953,2020,"Pears, Spinach, Peas",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1136998,2020,"Fruit, Vegetable, Protein, Grain",Mixtures,Pb,Pb,2.3,2.3,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1154203,2021,"Pears, Zucchini, Peas",Mixtures,Pb,Pb,1.1,1.1,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1154216,2021,"Zucchini, Apples, Peas, Quinoa",Mixtures,Pb,Pb,1.4,1.4,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1154753,2021,"Blackberries, Pears, Squash",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1156437,2021,"Pears, Kale, Spinach",Mixtures,Pb,Pb,2.9,2.9,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1157271,2021,"Chicken, Apples, Corn",Mixtures,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1169261,2021,"Pears, Apples, Mangoes, Zucchini, Yogurt",Mixtures,Pb,Pb,0.7,0.7,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1169265,2021,"Bananas, Oats, Cinnamon",Mixtures,Pb,Pb,2.2,2.2,true,detected,hmtc_c1_r12,mixed-meals-non-rice,12,"Mixed meals, non-rice",name_split_category1_row,mixed-meals-non-rice,FDA Mixtures row has no rice named in the product description.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,481552,2009,Peas,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,526946,2009,Peas,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,736995,2012,Peas,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,736996,2012,Carrots,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,736997,2012,Carrots,Vegetables,Pb,Pb,18.0,18,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,736998,2012,Carrots,Vegetables,Pb,Pb,13.0,13,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,736999,2012,Peas,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,741302,2012,Peas,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,741303,2012,"Peas, Carrots",Vegetables,Pb,Pb,9.0,9,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,757177,2012,Peas,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,782555,2013,Sweet Potatoes,Vegetables,Pb,Pb,13.5,13.5,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,973708,2018,Carrots,Vegetables,Pb,Pb,1.0,1,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,979221,2017,Carrots,Vegetables,Pb,Pb,0.8,0.8,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,999123,2017,Carrots,Vegetables,Pb,Pb,15.4,15.4,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,999124,2017,Peas,Vegetables,Pb,Pb,1.6,1.6,true,detected,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1013826,2018,"Peas, Spinach",Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1015325,2018,Carrots,Vegetables,Pb,Pb,12.0,12,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1019428,2017,Carrots,Vegetables,Pb,Pb,9.5,9.5,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1019429,2017,Carrots,Vegetables,Pb,Pb,24.1,24.1,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1019430,2017,Carrots,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1021142,2017,Green Beans,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1024191,2017,Carrots,Vegetables,Pb,Pb,1.8,1.8,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1037082,2018,"Peas, Spinach",Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1040790,2018,Carrots,Vegetables,Pb,Pb,6.2,6.2,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1054866,2018,Squash,Vegetables,Pb,Pb,1.0,1,true,detected,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1070609,2018,Carrots,Vegetables,Pb,Pb,1.6,1.6,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1073678,2018,Sweet Potatoes,Vegetables,Pb,Pb,2.0,2,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1074905,2018,Carrots,Vegetables,Pb,Pb,1.6,1.6,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1077945,2018,Carrots,Vegetables,Pb,Pb,1.0,1,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1078636,2018,Carrots,Vegetables,Pb,Pb,7.9,7.9,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1080017,2018,Peas,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r08,non-root-vegetable-purees,8,Non-root vegetable purees,name_split_category1_row,non-root-vegetable-purees,FDA Vegetables row has no root-vegetable term and is mapped to the non-root vegetable row.
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1080024,2018,Carrots,Vegetables,Pb,Pb,7.2,7.2,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1080025,2018,Carrots,Vegetables,Pb,Pb,<LOD,0,false,less_than_lod,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1082507,2019,Carrots,Vegetables,Pb,Pb,4.1,4.1,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
fda2024-toxic-elements-baby-food-compliance-2009-2024,wiki/sources/fda2024-toxic-elements-baby-food-compliance-2009-2024.md,1084464,2019,Carrots,Vegetables,Pb,Pb,22.2,22.2,true,detected,hmtc_c1_r09,root-vegetable-purees,9,Root-vegetable purees,name_split_category1_row,root-vegetable-purees,"FDA Vegetables row contains carrot, sweet potato, beet, or parsnip terms and is mapped to the root-vegetable row."
