source_id,tds_food_number,tds_food_description,ingredient_slug,ingredient_label,analyte,analyte_slug,metal_species,units_original,normalized_unit,n,reported_zero_n,min_ppb_equivalent,p10_ppb_equivalent,p50_ppb_equivalent,p90_ppb_equivalent,p95_ppb_equivalent,max_ppb_equivalent,reporting_limit_min_ppb_equivalent,reporting_limit_max_ppb_equivalent,basis,review_state,notes
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Magnesium,magnesium,,ppm,ppb_equivalent,3,0,68000,68800,72000,77600,78300,79000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Manganese,manganese,,ppb,ppb_equivalent,3,0,470,506,650,738,749,760,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Mercury,mercury,tHg,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Nickel,nickel,Ni,ppb,ppb_equivalent,3,0,60,60.6,63,67.8,68.4,69,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,130000,130000,130000,138000,139000,140000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Potassium,potassium,,ppm,ppb_equivalent,3,0,1200000,1220000,1300000,1380000,1390000,1400000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Selenium,selenium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Sodium,sodium,,ppm,ppb_equivalent,3,0,25000,25200,26000,29200,29600,30000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Strontium,strontium,,ppb,ppb_equivalent,3,0,430,438,470,478,479,480,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Uranium,uranium,U,ppb,ppb_equivalent,3,1,0,0.26,1.3,1.38,1.39,1.4,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Vanadium,vanadium,,ppb,ppb_equivalent,3,2,0,0,0,75.2,84.6,94,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,87,"Fruit cocktail, canned in light syrup, solids and liquids",canned-fruit-cocktail,Canned fruit cocktail,Zinc,zinc,,ppb,ppb_equivalent,3,0,630,634,650,658,659,660,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,11,0,0,3.7,7.04,8.1,9,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Calcium,calcium,,ppm,ppb_equivalent,27,0,60000,67400,82000,104000,110000,150000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Chromium,chromium,Cr,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Copper,copper,,ppb,ppb_equivalent,27,0,330,426,920,1640,1840,2400,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Iodine,iodine,,ppb,ppb_equivalent,27,7,0,0,3,7,8.4,11,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Iron,iron,,ppb,ppb_equivalent,27,0,1500,1560,2700,3620,4640,6400,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Lead,lead,Pb,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Magnesium,magnesium,,ppm,ppb_equivalent,27,0,64000,68200,75000,85200,87000,92000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Manganese,manganese,,ppb,ppb_equivalent,27,0,310,462,730,930,967,1000,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Mercury,mercury,tHg,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Molybdenum,molybdenum,,ppb,ppb_equivalent,27,26,0,0,0,0,0,39,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Nickel,nickel,Ni,ppb,ppb_equivalent,27,25,0,0,0,0,44.1,110,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,180000,196000,230000,270000,277000,290000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Potassium,potassium,,ppm,ppb_equivalent,27,0,1500000,1600000,1900000,2300000,2370000,2400000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Selenium,selenium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Sodium,sodium,,ppm,ppb_equivalent,27,4,0,0,20000,59600,66400,110000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Strontium,strontium,,ppb,ppb_equivalent,27,0,220,320,450,918,960,980,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Uranium,uranium,U,ppb,ppb_equivalent,27,26,0,0,0,0,0,5.2,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Vanadium,vanadium,,ppb,ppb_equivalent,27,26,0,0,0,0,0,11,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,88,"Grapes, seedless, red/green, raw",grapes,Grapes,Zinc,zinc,,ppb,ppb_equivalent,27,2,0,282,350,594,614,770,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,4,0,0,7,18,18.7,26,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,1,0,2.46,7.1,14.8,21.6,36,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Calcium,calcium,,ppm,ppb_equivalent,27,0,35000,50800,84000,130000,144000,160000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Chromium,chromium,Cr,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Copper,copper,,ppb,ppb_equivalent,27,1,0,332,430,586,647,750,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Iodine,iodine,,ppb,ppb_equivalent,27,12,0,0,3,7,7.7,13,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Iron,iron,,ppb,ppb_equivalent,27,0,1600,1600,1900,2340,2610,3000,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Lead,lead,Pb,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Magnesium,magnesium,,ppm,ppb_equivalent,27,0,83000,120000,140000,164000,177000,180000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Manganese,manganese,,ppb,ppb_equivalent,27,0,350,376,460,564,635,960,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Mercury,mercury,tHg,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Molybdenum,molybdenum,,ppb,ppb_equivalent,27,23,0,0,0,32,39.2,54,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Nickel,nickel,Ni,ppb,ppb_equivalent,27,7,0,0,75,172,234,270,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,110000,136000,180000,244000,250000,250000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Potassium,potassium,,ppm,ppb_equivalent,27,0,1700000,2100000,2500000,2900000,2970000,3100000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Selenium,selenium,,ppb,ppb_equivalent,27,25,0,0,0,0,7,18,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Sodium,sodium,,ppm,ppb_equivalent,27,0,53000,69800,180000,374000,394000,410000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Strontium,strontium,,ppb,ppb_equivalent,27,1,0,320,640,1140,1270,1500,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Uranium,uranium,U,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Vanadium,vanadium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,89,"Cantaloupe, raw/frozen",cantaloupe,Cantaloupe,Zinc,zinc,,ppb,ppb_equivalent,27,0,570,946,1400,2040,2310,2600,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Calcium,calcium,,ppm,ppb_equivalent,27,0,150000,180000,230000,270000,270000,290000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Chromium,chromium,Cr,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Copper,copper,,ppb,ppb_equivalent,27,0,260,282,350,428,461,600,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Iodine,iodine,,ppb,ppb_equivalent,27,18,0,0,0,3.4,4,7,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Iron,iron,,ppb,ppb_equivalent,27,11,0,0,770,952,1061,1600,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Lead,lead,Pb,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Magnesium,magnesium,,ppm,ppb_equivalent,27,0,81000,81600,90000,100000,107000,110000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Manganese,manganese,,ppb,ppb_equivalent,27,1,0,156,190,224,230,330,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Mercury,mercury,tHg,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Molybdenum,molybdenum,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Nickel,nickel,Ni,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Phosphorus,phosphorus,,ppm,ppb_equivalent,27,0,180000,180000,200000,224000,230000,240000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Potassium,potassium,,ppm,ppb_equivalent,27,0,1200000,1200000,1400000,1500000,1500000,1700000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Selenium,selenium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Sodium,sodium,,ppm,ppb_equivalent,27,6,0,0,11000,17000,19100,37000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Strontium,strontium,,ppb,ppb_equivalent,27,0,670,1260,2000,3200,3410,4000,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Uranium,uranium,U,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Vanadium,vanadium,,ppb,ppb_equivalent,27,27,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,92,"Grapefruit, raw",grapefruit,Grapefruit,Zinc,zinc,,ppb,ppb_equivalent,27,0,310,420,500,560,581,610,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,3,0,13,15,23,30.2,31.1,32,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Cadmium,cadmium,Cd,ppb,ppb_equivalent,3,2,0,0,0,0.8,0.9,1,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Calcium,calcium,,ppm,ppb_equivalent,3,0,520000,524000,540000,556000,558000,560000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Chromium,chromium,Cr,ppb,ppb_equivalent,3,1,0,11.2,56,91.2,95.6,100,50,50,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Copper,copper,,ppb,ppb_equivalent,3,0,3000,3120,3600,4240,4320,4400,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Iodine,iodine,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,25,25,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Iron,iron,,ppb,ppb_equivalent,3,0,14000,14600,17000,24200,25100,26000,750,750,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Lead,lead,Pb,ppb,ppb_equivalent,3,0,5.3,5.8,7.8,14.36,15.18,16,4,4,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Magnesium,magnesium,,ppm,ppb_equivalent,3,0,320000,328000,360000,360000,360000,360000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Manganese,manganese,,ppb,ppb_equivalent,3,0,2600,2620,2700,3020,3060,3100,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Mercury,mercury,tHg,ppb,ppb_equivalent,3,0,1.1,1.14,1.3,1.54,1.57,1.6,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Molybdenum,molybdenum,,ppb,ppb_equivalent,3,0,56,62.8,90,95.6,96.3,97,30,30,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Nickel,nickel,Ni,ppb,ppb_equivalent,3,0,42,45.2,58,66,67,68,40,40,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Phosphorus,phosphorus,,ppm,ppb_equivalent,3,0,910000,928000,1000000,1080000,1090000,1100000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Potassium,potassium,,ppm,ppb_equivalent,3,0,6600000,6840000,7800000,8920000,9060000,9200000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Selenium,selenium,,ppb,ppb_equivalent,3,3,0,0,0,0,0,0,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Sodium,sodium,,ppm,ppb_equivalent,3,0,170000,174000,190000,270000,280000,290000,10000,10000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Strontium,strontium,,ppb,ppb_equivalent,3,0,3400,3420,3500,3740,3770,3800,100,100,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Uranium,uranium,U,ppb,ppb_equivalent,3,0,2.6,2.64,2.8,3.52,3.61,3.7,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Vanadium,vanadium,,ppb,ppb_equivalent,3,0,21,22,26,37.2,38.6,40,10,10,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,95,Raisins,raisins,Raisins,Zinc,zinc,,ppb,ppb_equivalent,3,0,1500,1540,1700,1780,1790,1800,200,200,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,97,"Avocado, raw",avocado,Avocado,Arsenic (total),arsenic-total,tAs,ppb,ppb_equivalent,27,21,0,0,0,25.6,36.8,50,3,3,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,97,"Avocado, raw",avocado,Avocado,Cadmium,cadmium,Cd,ppb,ppb_equivalent,27,0,2.1,2.86,5.4,18,29.8,59,1,1,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
fda2022-tds-elements-fy2018-fy2020,97,"Avocado, raw",avocado,Avocado,Calcium,calcium,,ppm,ppb_equivalent,27,0,80000,97000,120000,150000,164000,170000,5000,5000,FDA TDS prepared food/composite; reported concentration values retained,machine_extracted_reviewed_schema,
